,filename,image_label,label,centroid,area,centroid-0,centroid-1,orientation,perimeter,major_axis_length,minor_axis_length,axis_ratio
0,EO_396293.png,0,6.0,,31.0,25.387096774193548,16.258064516129032,1.5393138192518319,29.414213562373096,24.708647811548655,10.952403749068253,2.2560022783720584
1,EO_297687.png,0,3.0,,25.0,5.32,21.08,-0.7524825752244879,25.414213562373096,10.226401108547913,5.535333808099561,1.8474768574180949
2,EO_167159.png,,,,,,,,,,,
3,EO_96072.png,,,,,,,,,,,
4,EO_63888.png,0,1.0,,42.0,22.571428571428573,14.619047619047619,0.16662215055583635,42.071067811865476,19.196190752283268,11.528753457922685,1.665070800789086
5,EO_178741.png,0,1.0,,38.0,14.842105263157896,14.947368421052632,-1.4617540446406456,38.621320343559645,19.30025830744401,7.739439335810926,2.4937540653804686
6,EO_275365.png,0,5.0,,14.0,18.428571428571427,20.928571428571427,-1.360532753562744,14.0,6.185453958610375,4.884936878354014,1.2662300686052206
7,EO_132939.png,0,4.0,,49.0,26.53061224489796,20.714285714285715,-1.4927819272914586,50.10660171779821,24.616159480523372,9.079529830456098,2.711171166369395
8,EO_461891.png,0,6.0,,21.0,16.761904761904763,19.095238095238095,1.4822111802528521,21.414213562373096,8.650112612882012,6.010274335622979,1.4392209290036355
9,EO_193795.png,0,2.0,,47.0,18.659574468085108,14.425531914893616,-0.622175485605379,47.86396103067892,20.231196262424014,15.911670845342147,1.2714690027883733
10,EO_320424.png,0,3.0,,89.0,13.01123595505618,14.0,1.0004052037965612,82.97056274847714,38.01127605083101,11.81102974352121,3.218286370981464
11,EO_53367.png,,,,,,,,,,,
12,EO_267780.png,0,2.0,,16.0,5.75,25.75,0.6610431688506869,14.0,13.114877048604,6.480740698407861,2.02366946294055
13,EO_358200.png,0,1.0,,32.0,13.21875,12.25,1.0192636875390662,30.449747468305834,14.816473908998114,8.899802014875283,1.664809383875462
14,EO_65308.png,0,3.0,,83.0,15.228915662650602,14.662650602409638,1.1766962816431723,78.38477631085024,33.595154147541095,10.54115479492585,3.1870468464909223
15,EO_351154.png,0,6.0,,56.0,19.660714285714285,12.946428571428571,1.1817989736385406,54.48528137423857,20.61978096541903,9.430635070667412,2.1864679113237866
16,EO_112828.png,0,2.0,,32.0,16.53125,17.5625,1.2727468071069679,31.692388155425117,16.78737411331647,5.3015040676728775,3.1665304598521935
17,EO_246029.png,0,4.0,,28.0,21.535714285714285,13.464285714285714,1.4412093740734813,25.035533905932738,14.186142720283387,4.765767345687373,2.9766754630019188
18,EO_440213.png,0,1.0,,26.0,12.846153846153847,18.884615384615383,1.5011550063190746,28.520815280171306,19.009350808884868,6.118617591664992,3.106804849968089
19,EO_397144.png,0,1.0,,39.0,16.256410256410255,14.128205128205128,0.5124495824050436,40.27817459305202,17.59858046859359,10.772741720449435,1.6336213125008796
20,EO_54508.png,0,4.0,,44.0,12.75,15.795454545454545,-0.4397355636080087,46.27817459305203,19.026322906047838,7.906417227101935,2.406440535522037
21,EO_373513.png,0,4.0,,47.0,23.78723404255319,4.8936170212765955,0.7297998979948416,45.27817459305202,13.752718327200178,11.650947841368119,1.180394806881674
22,EO_261855.png,0,1.0,,28.0,15.392857142857142,12.285714285714286,-0.27511595597085936,27.242640687119284,14.147549792297205,9.743124115371439,1.4520547644442952
23,EO_97071.png,0,3.0,,23.0,15.73913043478261,24.82608695652174,-1.4681585938242858,22.242640687119284,11.135085891679152,7.890701509591675,1.411165519078844
24,EO_302223.png,0,5.0,,40.0,19.35,9.525,0.36362644057614885,34.86396103067892,12.184323834626435,10.505819943867028,1.1597689566095473
25,EO_186556.png,0,2.0,,79.0,16.949367088607595,10.455696202531646,0.4837344411408424,76.5208152801713,36.92207309443116,8.254158472744932,4.473148076372306
26,EO_267291.png,,,,,,,,,,,
27,EO_407138.png,0,3.0,,57.0,9.56140350877193,16.964912280701753,-1.010700746046387,58.27817459305202,25.924114347069395,12.354440518359034,2.0983640909149592
28,EO_65394.png,0,3.0,,21.0,3.9523809523809526,28.523809523809526,0.2402975694036056,17.692388155425117,9.502327763895153,6.513241923611404,1.4589244304664777
29,EO_326683.png,0,2.0,,14.0,2.0714285714285716,21.214285714285715,-1.267393478302669,11.82842712474619,8.25001579633992,5.207774268296346,1.584173078807197
30,EO_251076.png,0,1.0,,32.0,16.0625,15.09375,-1.5634666326968152,33.24264068711929,16.533936521868313,7.478356643730572,2.2109050570260544
31,EO_348975.png,0,2.0,,46.0,15.043478260869565,15.369565217391305,1.443617021362339,48.071067811865476,20.48879521900833,12.507140046271864,1.638167889957836
32,EO_459566.png,,,,,,,,,,,
33,EO_174958.png,0,3.0,,24.0,13.083333333333334,9.958333333333334,-0.19714814685528131,23.449747468305834,17.999970741385912,8.823954012820003,2.039898521143062
34,EO_437136.png,0,4.0,,37.0,24.62162162162162,8.594594594594595,-0.6286814954858374,35.48528137423857,17.34727627474164,13.015178417975312,1.3328496711795552
35,EO_45249.png,0,1.0,,32.0,5.4375,23.8125,-1.32550653983302,31.65685424949238,17.102524328276846,11.7846791046977,1.4512507448301504
36,EO_62468.png,0,1.0,,31.0,16.29032258064516,17.161290322580644,-1.3420375422370823,32.86396103067893,13.501734294708772,5.62852362659213,2.3988056532124022
37,EO_20172.png,0,3.0,,45.0,16.733333333333334,12.488888888888889,-1.4596188270967252,42.89949493661167,24.872316422170623,8.927193813044964,2.7861293193641283
38,EO_128245.png,,,,,,,,,,,
39,EO_412602.png,0,3.0,,21.0,29.095238095238095,18.80952380952381,-1.1036229199559717,22.035533905932738,10.980468525786558,5.842281985664146,1.879482803591225
40,EO_60974.png,0,1.0,,42.0,7.476190476190476,20.071428571428573,-1.290348026765343,41.27817459305202,20.41450080720441,10.606167412319031,1.9247764073093008
41,EO_276422.png,0,7.0,,28.0,27.392857142857142,14.25,1.298500418972855,27.44974746830583,13.967809400950516,5.97633893527891,2.3371849475432493
42,EO_95485.png,0,8.0,,38.0,23.263157894736842,14.0,-1.5438430264094707,39.656854249492376,20.952819136862686,6.9492725956392425,3.015109689323577
43,EO_120357.png,,,,,,,,,,,
44,EO_105218.png,0,2.0,,19.0,9.368421052631579,24.42105263157895,1.0435966334362479,17.035533905932738,14.54233416720578,4.848938720999876,2.9990756748947067
45,EO_151570.png,0,2.0,,32.0,16.46875,17.34375,-1.2879878913298963,33.69238815542512,14.760465878108663,5.8925713454475765,2.5049278172104197
46,EO_405310.png,0,4.0,,90.0,26.266666666666666,18.133333333333333,-1.4001039959893047,83.97056274847714,32.967409226186994,10.314764823182598,3.196137749267169
47,EO_472239.png,0,2.0,,35.0,4.171428571428572,21.885714285714286,1.2474814264804412,33.86396103067893,19.86812504567935,7.123893041533398,2.788942075610219
48,EO_303312.png,0,1.0,,28.0,14.321428571428571,13.785714285714286,-0.3753581869249742,27.414213562373096,16.66310830969797,9.997653042451184,1.6667019988535807
49,EO_2827.png,0,2.0,,59.0,14.525423728813559,15.186440677966102,-0.5343180932295503,60.10660171779821,28.817252625455563,20.365710375699766,1.4149888265051693
50,EO_127937.png,0,8.0,,41.0,24.073170731707318,10.24390243902439,-0.22126288054371004,37.82842712474619,14.153404870106838,9.936861368993513,1.4243335339537309
51,EO_166785.png,0,1.0,,20.0,12.5,3.95,-0.3600628712874015,18.449747468305834,12.645022672054129,8.00396162054998,1.5798454904616654
52,EO_350073.png,0,9.0,,20.0,15.75,17.65,-1.456964138693158,19.207106781186546,9.870319509220133,4.606168992330659,2.1428478906558497
53,EO_295056.png,0,3.0,,35.0,18.285714285714285,19.514285714285716,0.6069458648251858,37.48528137423857,13.849675039301937,8.874842411916344,1.5605544748271625
54,EO_322876.png,0,2.0,,52.0,20.03846153846154,22.403846153846153,-0.42082646344238817,51.10660171779821,27.29308256583227,9.69499713761946,2.8151718023646475
55,EO_448595.png,,,,,,,,,,,
56,EO_154368.png,0,4.0,,58.0,14.0,14.448275862068966,-1.3805060342264717,57.69238815542512,33.59659648575819,14.973022928968096,2.243808524513733
57,EO_177084.png,0,9.0,,43.0,26.58139534883721,14.372093023255815,-1.269641300154447,45.31370849898476,17.739596679430278,8.897836896149895,1.99369766904878
58,EO_428433.png,0,1.0,,33.0,7.212121212121212,12.787878787878787,-1.2854909101165874,32.65685424949238,15.93983156464609,5.526528989800163,2.884239202230706
59,EO_392168.png,,,,,,,,,,,
60,EO_175486.png,0,2.0,,73.0,15.342465753424657,14.931506849315069,0.16507513479527364,68.69238815542512,33.548165023794816,9.91024083911775,3.3852017895845012
61,EO_292724.png,0,2.0,,16.0,16.0,16.5,0.31337145060552346,14.207106781186548,9.208964522677688,3.6324884611053743,2.535166903152496
62,EO_370381.png,0,5.0,,49.0,25.816326530612244,18.959183673469386,1.4532893889079685,44.27817459305202,22.68366305283516,13.588233950457402,1.6693606494809865
63,EO_116557.png,0,2.0,,36.0,16.75,5.916666666666667,-0.9054836673275348,34.621320343559645,13.702910977224654,8.02822850773932,1.7068411747392174
64,EO_277686.png,0,1.0,,32.0,9.78125,17.125,1.2514270261950144,32.071067811865476,16.392445160933494,5.980979572426914,2.740762606263492
65,EO_263688.png,0,1.0,,54.0,15.722222222222221,18.055555555555557,1.4365080952325924,52.44974746830583,21.709490605818875,13.300208588592124,1.632266927335228
66,EO_148134.png,0,3.0,,22.0,18.318181818181817,15.545454545454545,-0.19610424040688254,21.242640687119284,10.517994385538916,6.828469261326385,1.5403151106073611
67,EO_195015.png,0,3.0,,55.0,15.10909090909091,13.945454545454545,1.0778876979666026,54.071067811865476,21.44974623171382,8.01120845910554,2.6774669940505715
68,EO_70959.png,0,1.0,,52.0,16.134615384615383,12.807692307692308,-1.5082212231522396,51.828427124746185,24.958095579034413,11.034050471223638,2.261916024774776
69,EO_284099.png,,,,,,,,,,,
70,EO_186559.png,0,1.0,,54.0,19.185185185185187,15.814814814814815,0.9189663218912739,53.65685424949238,18.829445522844104,14.52147052232584,1.296662448468633
71,EO_277797.png,0,3.0,,55.0,14.527272727272727,16.036363636363635,1.1344007704650967,55.520815280171306,15.264235204858544,10.983751318754654,1.3897105607985683
72,EO_304450.png,0,3.0,,28.0,19.464285714285715,18.035714285714285,-0.053731817697219686,28.035533905932738,12.130883669118907,5.9714309789962785,2.0314868767281564
73,EO_467741.png,0,4.0,,31.0,27.29032258064516,12.903225806451612,-1.5237641397749722,31.656854249492383,15.92827398389073,7.380316261721979,2.1582102201368722
74,EO_281650.png,0,2.0,,30.0,3.8333333333333335,24.166666666666668,1.2701971675333894,31.313708498984763,11.493647468249888,9.92339889621347,1.1582369698587434
75,EO_364144.png,0,6.0,,57.0,20.45614035087719,11.526315789473685,1.5547283388521127,50.65685424949238,24.707113441094876,8.98580861974917,2.7495704044701266
76,EO_172850.png,0,1.0,,15.0,2.8666666666666667,5.333333333333333,1.2586965585249503,12.82842712474619,11.15144090872636,4.440323948800953,2.5114025547027152
77,EO_143148.png,0,3.0,,14.0,19.214285714285715,3.2857142857142856,0.2892621072088526,14.621320343559642,5.726855815611209,5.293340060662296,1.081898338285614
78,EO_276005.png,0,10.0,,39.0,16.666666666666668,17.974358974358974,1.4315416817691997,37.69238815542512,16.178975360042923,8.292174107790053,1.9511138031754112
79,EO_183993.png,0,4.0,,41.0,5.560975609756097,12.463414634146341,0.9422529904202506,41.89949493661167,15.269407922797717,8.584352435205501,1.7787489549212785
80,EO_117756.png,0,1.0,,41.0,6.487804878048781,15.731707317073171,-1.4982275396497928,42.72792206135786,18.12832717832763,13.195155087550674,1.3738623803998553
81,EO_464908.png,0,3.0,,56.0,15.732142857142858,10.732142857142858,-1.542808035352081,56.10660171779821,24.787637502137034,7.918691818973267,3.130269250123562
82,EO_118705.png,0,6.0,,24.0,27.166666666666668,15.208333333333334,1.5172776023907568,24.82842712474619,12.340972154236116,6.155879363081548,2.004745614127564
83,EO_449867.png,0,4.0,,40.0,16.375,15.675,-1.3399957733976422,41.44974746830583,17.11067124678581,6.267769099481682,2.729946010327788
84,EO_361071.png,,,,,,,,,,,
85,EO_175704.png,0,3.0,,23.0,12.782608695652174,9.130434782608695,0.1269766933666261,22.207106781186546,15.51905867137859,7.380940905720755,2.1025854114819174
86,EO_173808.png,0,2.0,,49.0,16.775510204081634,13.46938775510204,-1.2796475236756795,48.48528137423857,20.020688788577285,18.22488996812151,1.0985355096023592
87,EO_385798.png,0,5.0,,45.0,21.0,7.444444444444445,1.024574379086777,43.828427124746185,19.109722896645966,12.103819291062173,1.5788175977443057
88,EO_253152.png,0,1.0,,51.0,15.058823529411764,14.784313725490197,1.3584156081064314,50.03553390593274,28.90190723767083,8.547311635088299,3.381403237834823
89,EO_4886.png,0,1.0,,42.0,11.642857142857142,9.642857142857142,0.6173202051263128,41.27817459305202,20.912622061982457,16.251289652314764,1.2868284615802017
90,EO_75583.png,0,2.0,,38.0,16.394736842105264,16.763157894736842,-1.3478646340941218,38.86396103067892,17.25905909092388,9.279155060196905,1.859981752536598
91,EO_23863.png,0,2.0,,35.0,16.142857142857142,15.4,1.2287935612327188,37.071067811865476,17.18745895968095,7.23417551111456,2.3758697771811317
92,EO_405494.png,0,7.0,,15.0,16.6,7.6,1.0183700715057467,13.621320343559642,13.485985366157463,3.959149576670907,3.4062833709600073
93,EO_367371.png,0,8.0,,16.0,27.3125,3.375,1.3971201701557048,15.242640687119286,8.5234470139986,6.522143129337038,1.306847587514534
94,EO_53119.png,0,5.0,,34.0,24.029411764705884,6.9411764705882355,-0.492119773179812,32.44974746830583,12.693372344173644,10.769659463889928,1.1786233712155727
95,EO_180420.png,0,7.0,,13.0,26.307692307692307,26.384615384615383,-0.7678358432910726,12.035533905932738,12.328526746606155,4.752610852470613,2.59405348540103
96,EO_98356.png,0,1.0,,57.0,11.526315789473685,14.701754385964913,0.19293187262758824,58.72792206135786,23.891222926376788,11.567638796591023,2.065350011915787
97,EO_285457.png,0,1.0,,45.0,9.2,19.822222222222223,-1.3049100649809249,44.071067811865476,27.300625547491116,8.20955737966405,3.325468631855559
98,EO_72101.png,0,3.0,,48.0,23.958333333333332,7.520833333333333,0.5536037836432228,45.82842712474619,26.328307164514662,12.862821863627373,2.046853127847793
99,EO_59148.png,0,1.0,,22.0,16.272727272727273,18.181818181818183,1.2051916949195052,22.035533905932738,9.462084919253826,4.712163640082118,2.0080128030292537
100,EO_459648.png,,,,,,,,,,,
101,EO_363687.png,0,2.0,,57.0,10.736842105263158,5.175438596491228,-0.7251241323061628,55.520815280171306,19.10532936773301,10.31350345089249,1.852457747137294
102,EO_25441.png,0,2.0,,53.0,15.88679245283019,15.90566037735849,1.2910498877868941,49.69238815542512,16.745771080025563,10.234311422243419,1.6362381785285556
103,EO_251369.png,0,1.0,,38.0,10.68421052631579,6.868421052631579,0.7622167654894428,39.14213562373095,25.39188002687379,13.845419531283502,1.833955263652448
104,EO_425941.png,0,2.0,,43.0,16.906976744186046,21.976744186046513,0.8920762233374752,44.520815280171306,22.846806708510115,14.380770119782841,1.5887053696158462
105,EO_167816.png,0,1.0,,51.0,7.901960784313726,10.549019607843137,-1.1388240984951112,53.48528137423857,23.539995029863693,9.45318331291364,2.490165931481154
